79	62	47
79	76	47
79	114	78
79	98	62
79	78	98
79	62	114
80	39	66
80	9595	39
80	9595	66
80	66	9760
80	151	10843
80	9760	175
80	175	10843
80	9595	31
80	66	9595
81	7093	779
81	779	12102
81	8964	2147
81	6835	3830
81	3830	13196
81	2147	6835
81	10367	7093
81	8997	8964
81	10367	8964
81	8964	10927
81	8964	12102
81	10927	10367
81	13196	10927
82	46	69
82	76	46
82	75	78
82	76	23
82	69	76
82	75	77
82	77	10088
82	78	76
82	10088	78
82	98	10088
82	133	75
82	77	133
82	133	10088
83	32	22
83	22	9595
83	90	32
83	74	9760
83	103	90
83	9595	90
83	90	9760
83	113	103
84	6734	1910
84	1910	11043
84	3654	2463
84	10287	2463
84	2463	11043
84	11043	3654
84	2463	4185
84	4185	10287
84	5429	11043
85	703	10195
85	2477	9948
85	9948	5412
85	5412	12487
85	7859	10627
85	9948	9459
85	9970	9459
85	9459	10627
85	9459	12487
85	7859	9948
85	10627	9948
85	12487	9970
85	10627	7859
85	9948	10627
86	64	8961
86	8961	88
86	140	110
86	137	11416
86	184	140
86	11416	184
86	195	205
86	110	8961
86	11416	8961
86	88	11416
86	11416	137
86	205	11416
87	50	100
87	8978	50
87	58	8978
87	8961	71
87	71	8978
87	8961	100
87	100	138
87	138	8961
87	8978	58
87	100	8978
88	8961	86
88	100	110
88	186	100
88	110	140
88	110	195
88	110	8961
88	110	138
88	138	8961
88	138	186
88	8961	110
88	186	8961
88	8961	11416
88	9420	186
88	8961	9420
88	9420	11416
88	86	11416
88	11416	8961
89	11018	112
89	8362	2372
89	2372	11018
89	112	3752
89	3752	8362
90	29	44
90	9595	29
90	44	32
90	32	9595
90	9595	44
90	9595	83
90	83	9760
90	102	9760
90	103	9760
90	161	142
90	142	9760
90	44	9595
90	9595	102
91	9813	1455
91	1465	12155
91	8428	1491
91	1491	12207
91	1455	3956
91	3956	9813
91	12207	8428
91	8428	12736
91	9813	8554
91	8554	12736
92	74	9760
92	153	128
92	128	129
92	129	10843
92	80	151
92	151	10843
92	10843	153
93	10844	1526
93	1526	12930
93	3505	1544
93	1544	10570
93	2055	3039
93	10570	2055
93	12930	2830
93	3039	2993
93	10844	2993
93	2993	12930
93	10570	3039
93	2830	3505
93	10570	3505
93	3505	12930
93	2993	7305
93	7305	10844
93	10570	1544
93	3039	10570
93	12177	10570
93	10570	12930
94	8700	36
94	8700	59
94	59	9802
94	36	95
94	3516	440
94	440	8700
94	95	3516
95	36	12415
95	3484	248
95	10017	3484
95	248	3516
95	3516	10017
95	8350	3484
95	12415	8350
95	12415	36
95	3484	12415
96	582	116
96	116	11370
96	10461	582
96	3011	3116
96	10461	3116
96	3116	11740
96	3116	5745
96	5745	10461
96	10957	10461
96	10461	11740
96	11370	10957
96	10957	11740
97	147	104
97	104	10088
97	8923	147
97	9601	8923
97	8923	10088
98	9	77
98	78	9
98	78	62
98	78	79
98	82	78
98	78	114
98	77	82
98	82	10088
98	114	62
98	114	10088
98	10088	114
99	11130	5011
99	5011	11163
99	7492	11163
99	9495	7494
99	7494	11547
99	8063	11163
100	8978	50
100	8961	87
100	87	8978
100	88	110
100	50	101
100	101	8978
100	8961	110
100	110	8978
100	138	8961
100	186	138
101	27	28
101	50	28
101	28	8978
101	50	37
101	28	52
101	100	52
101	52	110
101	52	8978
101	110	88
101	88	100
101	100	8978
102	9595	90
102	90	9760
102	175	65
102	175	142
102	189	175
102	9760	175
102	142	189
102	65	9760
102	9760	142
103	161	90
103	90	9760
103	113	9760
103	130	156
103	8969	130
103	156	161
103	130	177
103	177	8969
104	77	75
104	75	97
104	97	77
104	77	10088
104	97	10088
104	132	98
104	157	132
104	180	132
104	132	9601
104	147	9601
104	98	180
104	180	10088
105	79	24
105	78	79
105	106	78
105	79	106
105	148	106
105	106	134
105	134	148
105	148	78
106	18	79
106	105	18
106	78	10088
106	79	78
106	114	79
106	105	78
106	79	105
106	148	105
106	79	107
106	107	10088
106	10088	114
106	134	10088
106	78	148
106	148	10088
107	79	114
107	134	106
107	106	10088
107	114	10088
107	10088	134
108	6187	550
108	550	12976
108	5157	12976
108	550	11476
108	11476	6187
108	11476	12976
109	158	56
109	56	8961
109	87	117
109	117	149
109	149	135
109	158	149
109	149	8961
109	63	158
109	135	158
109	158	8961
110	8961	64
110	64	8978
110	64	86
110	86	8961
110	8961	100
110	100	8978
112	11018	89
112	1571	139
112	139	11127
112	89	1535
112	1535	11018
112	3503	1571
112	11127	3503
112	9260	3752
112	3752	10283
112	3752	11018
112	11018	9260
112	9260	11127
112	11018	11127
113	103	9760
113	129	9760
113	130	8969
114	106	79
114	182	107
114	10088	182
114	10088	106
114	107	10088
114	10088	180
115	10278	2055
115	2055	2219
115	2219	3526
115	3526	12206
115	11371	7778
115	7778	12219
115	11371	10278
115	11905	10278
115	10278	12206
115	10278	12219
116	3011	96
116	96	11370
116	582	166
116	166	10957
116	10957	4684
116	4684	11370
117	71	87
117	109	71
117	87	109
117	87	138
117	149	9420
117	186	171
117	171	9420
118	151	80
118	190	151
118	80	175
118	175	10843
118	8974	190
118	206	8974
119	8994	5465
119	5492	11909
119	6906	11909
119	5465	8069
119	8069	8994
119	8994	8085
119	8085	11909
120	127	111
120	125	127
120	144	143
120	111	144
120	146	125
120	127	146
120	146	144
120	150	146
120	143	150
121	9578	3972
121	3972	9623
121	3972	11246
121	8285	11246
121	8553	3972
121	8554	8553
121	3972	8554
121	9578	8554
121	8554	9813
122	111	126
122	144	111
122	126	144
123	772	11655
123	1330	3115
123	11056	1330
123	11056	1969
123	1969	11655
123	7968	1836
123	11655	7968
123	11056	742
123	3115	11056
123	11655	11056
123	11655	772
123	1836	11655
124	122	126
124	126	259
124	122	144
124	144	259
124	176	122
124	144	176
124	236	176
124	176	259
124	259	236
126	213	259
127	126	111
127	213	126
127	144	111
127	126	144
127	144	146
127	146	213
128	147	129
128	129	10843
128	9242	147
128	153	10843
128	167	157
128	157	9242
128	9242	8970
128	8970	10843
129	9760	74
129	74	92
129	92	10843
129	130	113
129	113	9760
129	128	10843
129	147	130
129	8969	130
129	130	9242
129	9760	8969
129	8969	10843
130	8969	103
130	103	113
130	113	8969
130	8969	129
130	129	9242
130	147	9242
130	217	177
130	177	8969
130	8969	217
131	130	97
131	103	130
131	130	217
131	97	133
131	133	8923
131	97	147
131	147	130
131	156	103
131	217	8923
132	98	77
132	77	104
132	104	98
132	180	104
132	104	9601
132	242	157
132	157	11019
132	157	167
132	167	179
132	179	11019
132	180	98
132	9601	180
132	180	11019
132	179	242
132	242	11019
133	77	75
133	10088	77
133	77	82
133	82	10088
133	97	75
133	97	10088
133	131	8923
133	78	148
133	148	10088
133	191	178
133	8923	191
133	8923	148
133	178	8923
133	10088	97
134	106	10088
134	10088	107
134	10088	148
134	148	12159
134	170	12497
134	107	182
134	182	12497
135	170	134
135	8967	149
135	183	158
135	158	9420
135	149	170
135	134	182
135	182	183
135	8967	183
135	183	12497
136	746	10764
136	9711	770
136	1331	9711
136	770	4808
136	4808	9711
136	5369	9711
137	8961	63
137	63	158
137	158	11416
137	184	11416
138	87	8961
138	110	88
138	88	8961
138	100	8961
139	3752	112
139	112	11127
139	1571	11127
139	4145	3860
139	3860	11689
139	11127	10283
139	10283	11689
140	110	88
140	88	195
140	195	110
141	173	144
141	144	10824
141	188	10824
142	102	90
142	90	9760
142	9760	102
142	161	9760
142	8969	189
142	189	10843
143	141	173
143	144	173
143	144	187
143	150	144
143	150	212
143	212	187
144	126	122
144	122	124
144	124	259
144	127	111
144	126	127
144	173	141
144	141	10824
144	141	143
144	143	173
144	259	176
144	176	10824
144	173	187
144	9299	187
144	187	10824
144	187	212
144	212	9299
144	259	213
144	213	10824
145	736	6129
145	11344	736
145	1371	1362
145	6873	1371
145	9428	1951
145	1951	11344
145	1362	1965
145	1965	9428
145	6795	11344
145	9428	6805
145	6805	11344
145	1965	6873
145	6805	6873
145	6873	9428
145	11344	1951
145	6129	11344
146	127	120
146	120	144
146	144	127
146	127	213
146	144	150
146	150	144
146	150	197
146	197	238
146	144	212
146	212	150
146	197	212
146	212	213
146	238	125
147	97	130
147	8923	97
147	157	104
147	104	9601
147	9242	128
147	130	9242
147	97	131
147	131	130
147	128	157
147	131	217
147	217	9601
148	78	106
148	106	10088
148	8923	133
148	133	10088
148	10088	134
148	134	12159
148	191	12159
148	10088	8923
149	158	109
149	109	8961
149	117	9420
149	8967	135
149	8961	158
149	158	9420
149	8967	171
149	171	204
149	204	8967
150	143	144
151	80	10843
151	92	10843
151	8970	153
151	153	10843
151	240	164
151	164	8970
151	190	8974
151	8970	240
151	240	8974
152	1511	12872
152	8439	3169
152	3169	12872
152	10012	8439
152	8439	12166
153	10843	92
153	167	128
153	128	10843
153	92	151
153	8970	151
153	151	10843
153	151	164
153	164	8970
154	3731	770
154	770	11591
154	3736	3731
154	10387	3736
154	5518	4308
154	4308	10387
154	10387	5518
155	248	10017
155	541	10017
155	8424	10017
156	130	103
156	162	161
156	161	8969
157	128	9242
157	242	132
157	132	11019
157	167	9242
158	63	109
158	109	8961
158	135	9420
158	184	137
158	137	11416
158	8961	149
158	149	9420
158	183	184
158	9420	8961
158	8961	11416
159	171	138
159	186	171
159	138	186
159	186	9420
159	9420	223
159	223	12285
159	289	12285
159	204	11105
159	11105	12285
160	9659	172
160	9659	1735
160	11346	1735
160	1735	13115
160	172	2437
160	2437	12412
160	3978	12682
160	12412	3989
160	3989	12682
160	1735	6319
160	6319	9659
160	12412	9659
160	9659	13115
161	142	9760
161	156	8969
161	162	8969
162	142	161
162	161	8969
162	189	142
162	209	189
162	142	200
162	200	8969
162	200	209
163	1869	5581
163	10095	1869
163	1989	11906
163	5581	1995
163	1995	11004
163	3061	11906
163	11906	3100
163	9328	5581
163	11004	9328
163	9328	11906
163	10095	3061
163	3100	10095
163	10095	11906
163	5581	11906
163	11906	10095
164	240	151
164	151	8970
164	167	153
164	153	8970
164	216	167
164	151	190
164	190	240
164	240	216
165	8440	185
165	185	12643
165	4042	8441
165	9689	4042
165	8441	8440
165	8563	8440
165	8440	12643
165	9689	8441
165	9689	4013
165	8441	9689
166	116	10957
166	1132	11419
166	582	4358
166	4358	11419
166	4684	10957
167	157	9242
167	242	179
167	216	242
168	767	10359
168	3349	12830
168	3460	12607
169	180	179
169	182	180
169	243	180
169	180	11019
169	203	9001
169	179	243
169	243	11019
170	148	134
170	134	12497
170	191	148
170	245	191
170	149	204
170	204	8967
170	8967	245
170	12159	245
170	245	12497
170	246	245
170	8967	246
170	8967	204
170	245	8967
171	117	138
171	149	117
171	186	117
171	117	9420
171	8967	149
171	186	159
171	159	204
171	9420	8967
171	8967	12285
171	159	11105
172	9659	160
172	6651	2465
172	2465	11153
172	160	6319
172	6319	12183
172	11153	6651
172	12183	6651
172	6651	13081
172	12183	11153
172	11153	13081
173	9299	187
173	187	10824
173	10824	188
173	188	255
173	255	292
173	292	11629
173	292	294
173	294	11629
174	9519	1191
174	1191	2547
174	8807	2547
174	2547	10551
174	2547	10662
174	3230	738
174	3239	3230
174	738	3239
174	3239	2547
174	6443	7537
174	10551	6443
174	9108	8807
174	8807	10551
174	7537	10551
174	10551	8807
174	10551	9108
174	10662	2547
175	65	9760
175	118	66
175	66	9760
175	9760	80
175	80	10843
175	102	142
175	9760	102
175	80	118
175	206	118
175	118	10843
175	9760	142
175	189	10843
175	8974	206
175	9760	65
175	142	9760
176	144	124
176	124	259
176	188	141
176	144	122
176	141	144
176	259	144
176	144	10824
176	141	234
176	234	188
176	236	10824
177	130	103
177	103	8969
177	156	130
177	217	130
177	130	8969
177	156	131
177	131	217
177	130	156
177	162	156
177	200	162
177	302	200
177	8969	200
177	200	9569
177	217	9569
177	9242	8969
177	8969	9569
178	217	131
178	131	133
178	133	8923
178	9365	191
178	8923	217
178	191	218
178	218	9365
178	8923	9365
179	180	132
179	132	11019
179	11019	180
179	11019	242
179	242	243
179	243	11019
180	114	98
180	98	104
180	104	10088
180	10088	114
180	9601	132
180	132	11019
180	243	169
180	169	11019
180	11019	179
180	182	12159
180	9001	8923
180	9601	8923
180	8923	11019
180	8923	12159
181	201	11998
181	3582	2907
181	2907	10063
181	10063	3582
181	7783	11998
182	107	10088
182	114	180
182	10088	114
182	134	12497
182	10088	180
182	180	12159
182	183	12497
182	9001	203
182	203	12497
182	10088	107
182	180	10088
183	8967	135
183	135	12497
183	182	12497
183	8967	184
183	184	9420
184	86	137
184	11416	86
184	8967	183
184	183	9420
184	183	10140
184	203	247
184	10140	203
184	205	140
184	224	205
184	205	11416
184	250	224
184	9420	224
184	224	9728
184	9728	250
184	10140	183
184	247	10140
184	137	11416
184	11416	205
185	165	12643
185	8563	2818
185	2818	12643
185	5208	4016
185	4016	9689
185	9689	5208
185	5250	12643
185	8440	8563
186	138	88
186	88	8961
186	9420	88
186	159	9420
186	88	195
186	195	9420
186	8961	9420
187	144	143
187	143	173
187	173	144
187	9299	144
187	144	10824
187	9299	173
187	173	10824
187	229	197
187	197	9299
187	8945	229
187	173	292
187	292	9299
187	9299	8945
188	173	141
188	141	10824
188	10824	173
188	10824	234
188	275	255
188	255	11629
188	11629	275
188	234	282
188	282	11629
189	8969	142
189	142	10843
189	175	10843
189	209	207
189	207	8974
189	8974	8969
189	8969	10843
190	8974	118
190	151	8974
190	118	196
190	196	8974
190	8974	211
190	211	240
191	133	148
191	8923	133
191	148	12159
191	218	9365
191	245	12159
191	262	9365
191	148	8923
191	8923	178
191	9365	8923
191	8923	12159
191	9365	178
192	5966	2779
192	2779	12787
192	5735	9132
192	12787	5966
192	9132	7058
192	7058	12787
192	7785	9132
193	1765	12369
193	4697	12864
193	5914	10127
193	6561	12864
193	10127	9788
193	9788	12864
195	88	140
195	88	11416
195	186	9420
195	225	9420
195	11416	88
196	190	8974
196	118	206
196	206	8974
196	211	8974
197	150	143
197	143	187
197	212	150
197	187	9299
197	187	212
197	238	212
197	212	9299
197	229	8945
197	8945	238
197	256	8945
198	11195	880
198	880	3988
198	3988	11195
198	7758	11798
198	11195	8429
198	8429	11798
199	6895	1416
199	1416	12989
199	2027	2017
199	2017	12055
199	6895	8002
199	11436	6895
199	6895	12055
199	8386	12989
199	12055	11671
199	11671	12989
200	142	162
200	162	8969
200	8969	177
200	177	9569
200	237	209
200	8965	209
200	209	8974
200	209	10751
200	302	237
200	8969	8965
200	8965	10751
201	181	11998
201	2270	12613
201	8743	3876
201	3876	4014
201	4014	11271
202	8404	215
202	1410	9625
202	9168	2046
202	5606	8404
202	10033	5606
202	2046	6686
202	6686	9625
202	215	9168
202	10033	1410
202	9168	10033
203	182	169
203	169	9001
203	183	182
203	9001	182
203	182	12497
203	10140	183
203	184	183
203	10140	184
203	9001	221
203	221	10140
203	10140	9001
203	9001	12497
203	183	10140
203	10140	247
204	149	8967
204	171	11105
204	246	11105
205	195	86
205	86	11416
205	195	140
205	225	195
205	9420	224
205	224	11416
205	224	225
206	118	8974
206	8974	175
206	175	189
206	196	8974
206	189	207
206	207	8974
207	189	8974
207	211	196
207	196	206
207	206	8974
207	209	8974
207	8974	211
207	211	9539
207	356	278
207	278	9539
207	281	9539
207	278	357
207	357	356
207	357	10751
208	1645	12563
208	12777	1645
208	6285	12563
208	1645	7931
208	7931	12777
208	12563	12777
209	8965	200
209	200	8974
209	200	10751
209	357	207
209	207	8974
209	237	10751
209	276	10751
209	8974	357
210	9719	4750
210	5240	12085
210	5750	9719
210	4650	7038
210	7038	9719
210	9719	7060
210	7060	12085
210	5707	7477
210	7477	9719
211	8974	190
211	190	196
211	196	8974
211	8974	207
211	207	9539
211	319	240
211	9539	319
211	240	9539
211	9539	281
212	213	127
212	150	143
212	143	187
212	150	144
212	187	144
212	144	9299
212	144	146
212	146	150
212	197	146
212	146	213
212	144	150
212	197	150
212	187	197
212	238	197
212	197	9299
212	241	213
212	127	238
212	238	9299
213	259	144
213	144	10824
213	241	9299
213	9299	259
213	318	259
213	9299	318
213	9299	241
213	259	9299
214	302	177
214	177	217
214	8923	217
214	217	10298
214	217	218
214	218	9641
214	9569	302
214	359	10298
214	9365	8923
214	8923	10298
214	9641	9365
214	9365	10298
215	202	9168
215	1430	2046
215	11628	1430
215	3179	12367
215	8504	12367
215	9168	11628
215	2046	11628
215	11628	8504
216	240	8970
216	242	11019
216	8965	260
216	260	10298
216	10298	9601
216	9601	11019
217	8969	130
217	130	131
217	131	8923
217	131	147
217	147	9601
217	177	9569
217	8923	178
217	8923	214
217	214	10298
217	178	218
217	218	9365
217	9601	9242
217	9242	10298
218	178	9365
218	191	9365
218	359	214
218	214	9641
218	217	9365
218	359	262
218	262	409
218	9365	262
218	262	9641
218	409	336
218	336	359
219	11799	907
219	907	12777
219	947	12777
219	7855	947
219	7931	7855
219	947	7931
219	7931	12777
219	7987	11799
219	11799	10103
219	10103	12777
220	2585	11851
220	3176	11851
220	643	8409
220	8409	11851
221	203	169
221	9001	203
221	169	243
221	243	9001
221	247	203
221	10140	247
221	265	10581
221	9001	305
221	305	360
221	360	10674
221	203	10140
221	10140	265
222	3176	220
222	2049	1438
222	2585	2049
222	10282	2049
222	2049	11851
222	220	2585
222	1438	8113
222	8113	8634
222	8634	11045
222	11045	10282
222	10282	11851
223	289	159
223	9420	159
223	159	12285
223	159	186
223	186	195
223	195	225
223	225	267
223	267	12285
223	12285	289
224	9420	184
224	184	9728
224	9420	205
224	205	11416
224	225	9728
224	250	9728
224	268	9728
224	306	8988
224	391	9728
224	8988	391
225	195	9420
225	224	9728
225	8988	267
225	267	12285
225	8988	306
225	306	9494
225	9728	9420
225	9420	12285
226	11536	438
226	438	12367
226	2592	1430
226	1430	10379
226	1442	10203
226	438	1974
226	1974	11536
226	10379	2592
226	3201	10379
226	10379	8504
226	8504	12367
226	10379	10203
226	10203	11536
227	228	329
227	254	8917
227	290	328
227	328	329
228	290	227
228	227	329
229	256	197
229	197	8945
229	8945	256
229	274	8945
229	292	330
229	9299	292
229	330	8945
229	8945	187
229	9299	187
229	330	9299
230	787	297
230	297	12061
230	2501	787
230	239	4732
230	4732	12061
231	7123	1888
231	1888	10261
231	9795	4295
231	4934	4295
231	10261	4934
231	4295	5647
231	5647	9795
231	6348	8066
231	9795	6348
231	8061	10261
231	9795	5647
231	8066	9795
231	4295	10261
231	10261	8061
232	8172	1631
232	1631	11522
232	2827	12643
232	8563	8172
232	9694	8563
232	11522	9694
232	9694	12643
233	197	256
233	256	9975
233	300	9975
234	141	176
234	10824	188
234	176	236
234	236	282
234	282	11629
235	2600	2068
235	2068	3573
235	9025	3573
235	3573	10272
235	3573	10589
235	8113	10589
235	10272	8609
235	8609	10589
235	10272	9025
236	176	10824
236	259	10824
236	284	282
236	282	11629
236	317	284
236	10824	317
237	276	209
237	209	10751
237	299	382
237	11139	299
237	302	9569
237	9569	11139
237	382	11139
238	127	125
238	8945	197
238	212	9299
238	197	233
238	233	300
238	300	405
238	405	8945
239	2537	4732
239	4732	12061
239	7935	2537
239	4732	7935
240	8970	151
240	151	8974
240	211	9539
240	8965	216
240	216	8970
240	8970	8965
240	8974	8970
240	8970	9539
241	335	9299
241	8945	405
241	405	9299
241	406	318
241	9299	406
241	318	9299
241	9299	335
242	179	132
242	132	11019
242	11019	179
242	216	11019
242	304	243
242	243	12173
242	10298	260
242	260	12173
243	169	11019
243	179	11019
243	221	9001
243	242	12173
243	304	12173
243	11019	10674
243	10674	12173
244	2812	1608
244	8561	2812
244	9631	2812
244	2812	11425
244	8300	8299
244	8299	8561
244	1608	8565
244	8565	9631
245	12159	170
245	170	12497
245	262	191
245	191	12159
245	8967	246
245	9365	262
245	320	263
245	263	9365
245	246	320
245	8664	320
245	320	8967
245	9365	8664
245	8664	12497
245	12159	9365
245	9365	12497
246	170	204
246	8967	170
246	8967	204
246	204	11105
246	8664	320
246	320	8967
246	11105	322
246	322	337
246	337	11105
246	8967	8664
246	8664	11105
246	204	8967
246	8967	245
247	184	10140
247	221	265
247	10140	221
247	287	250
247	250	9728
247	10140	203
247	265	10140
248	155	10017
248	3484	10017
248	3516	10017
248	6543	8679
249	4094	4111
249	9609	8450
249	8450	8565
